ligne_num,couleur,origine,destination,jours_validite,course_num,heure_ref_depart_ligne,commune,arret,arret_norm,heure_passage,remarque
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,5,12:20,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,12:56,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,6,13:05,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,13:41,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,7,13:50,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,14:26,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,8,14:35,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,15:11,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,9,15:20,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,15:56,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,10,16:05,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,16:41,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,11,16:50,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,17:26,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,12,17:35,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,18:11,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,13,18:20,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,18:56,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,14,19:05,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,19:41,
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,1,09:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,10:00,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,2,10:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,10:45,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,3,10:50,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,11:30,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,4,11:35,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,12:15,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,5,12:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,13:00,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,6,13:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,13:45,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,7,13:50,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,14:30,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,8,14:35,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,15:15,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,9,15:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,16:00,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,10,16:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,16:45,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,11,16:50,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,17:30,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,12,17:35,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,18:15,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,13,18:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,19:00,Correspondance navette verte
8,Orange,La Cotinière,Boyardville (sens retour),Du lundi au dimanche et jours fériés,14,19:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,19:45,Correspondance navette verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,09:15,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,10:45,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,12:15,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,13:45,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,15:15,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,16:45,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,18:15,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-GEORGES-D'OLÉRON,Chéray - Les 4 Moulins,saint georges d'oleron|cheray les 4 moulins,19:45,Correspondance navettes bleue et verte
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,09:18,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,10:48,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,12:18,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,13:48,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,15:18,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,16:48,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,18:18,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-GEORGES-D'OLÉRON,Chéray - salle des fêtes,saint georges d'oleron|cheray salle des fetes,19:48,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,09:25,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,10:55,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,12:25,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,13:55,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,15:25,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,16:55,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,18:25,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-GEORGES-D'OLÉRON,Domino - Marché,saint georges d'oleron|domino marche,19:55,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,09:31,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,11:01,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,12:31,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,14:01,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,15:31,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,17:01,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,18:31,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-GEORGES-D'OLÉRON,Plage de Chaucre,saint georges d'oleron|plage de chaucre,20:01,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,09:33,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,11:03,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,12:33,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,14:03,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,15:33,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,17:03,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,18:33,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-GEORGES-D'OLÉRON,Chaucre Village,saint georges d'oleron|chaucre village,20:03,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,09:34,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,11:04,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,12:34,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,14:04,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,15:34,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,17:04,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,18:34,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-GEORGES-D'OLÉRON,Camping La Campière,saint georges d'oleron|camping la campiere,20:04,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,09:35,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,11:05,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,12:35,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,14:05,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,15:35,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,17:05,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,18:35,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-DENIS-D'OLÉRON,Plage des Seulières,saint denis d'oleron|plage des seulieres,20:05,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,09:36,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,11:06,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,12:36,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,14:06,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,15:36,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,17:06,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,18:36,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-DENIS-D'OLÉRON,Camping Les Seulières,saint denis d'oleron|camping les seulieres,20:06,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,09:37,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,11:07,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,12:37,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,14:07,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,15:37,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,17:07,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,18:37,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-DENIS-D'OLÉRON,Plage des Huttes,saint denis d'oleron|plage des huttes,20:07,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,09:38,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,11:08,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,12:38,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,14:08,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,15:38,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,17:08,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,18:38,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-DENIS-D'OLÉRON,Les Hameaux des Marines,saint denis d'oleron|les hameaux des marines,20:08,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,09:39,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,11:09,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,12:39,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,14:09,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,15:39,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,17:09,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,18:39,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-DENIS-D'OLÉRON,Camping Les Huttes,saint denis d'oleron|camping les huttes,20:09,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,09:45,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,11:15,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,12:45,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,14:15,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,15:45,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,6,16:45,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,17:15,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,7,18:15,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,18:45,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,8,19:45,SAINT-DENIS-D'OLÉRON,Phare de Chassiron,saint denis d'oleron|phare de chassiron,20:15,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,1,09:15,SAINT-DENIS-D'OLÉRON,Village vacances - Camping Les Beaupins,saint denis d'oleron|village vacances camping les beaupins,09:48,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,2,10:45,SAINT-DENIS-D'OLÉRON,Village vacances - Camping Les Beaupins,saint denis d'oleron|village vacances camping les beaupins,11:18,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,3,12:15,SAINT-DENIS-D'OLÉRON,Village vacances - Camping Les Beaupins,saint denis d'oleron|village vacances camping les beaupins,12:48,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,4,13:45,SAINT-DENIS-D'OLÉRON,Village vacances - Camping Les Beaupins,saint denis d'oleron|village vacances camping les beaupins,14:18,
9,Rouge,Chéray,"Phare de Chassiron (sens 1, par Domino)",Du lundi au dimanche et jours fériés,5,15:15,SAINT-DENIS-D'OLÉRON,Village vacances - Camping Les Beaupins,saint denis d'oleron|village vacances camping les beaupins,15:48,
